"user_id","started","lastdata","therm_sens","therm_comfort","therm_pref","therm_accep","met","air_velocity","air_quality","humidity","overall_comfort","tiredness"
FA872888,2023-12-12 15:11:47.000,2023-12-12 15:12:11.000,4.0,5,2,1,1.0,4,4,4,5.0,3
FA539933,2023-12-12 15:12:09.000,2023-12-12 15:12:40.000,5.0,6,2,1,1.0,4,4,4,6.0,3
FN545893,2023-12-12 15:18:59.000,2023-12-12 15:19:31.000,3.0,5,3,1,1.0,5,5,4,5.0,4
FA369774,2023-12-12 15:19:05.000,2023-12-12 15:20:05.000,4.0,5,2,1,1.0,4,4,4,5.0,4
FA872888,2023-12-12 15:21:45.000,2023-12-12 15:22:11.000,4.0,5,2,1,1.0,4,4,3,5.0,3
FA539933,2023-12-12 15:21:50.000,2023-12-12 15:22:26.000,5.0,6,2,1,1.0,4,4,4,6.0,3
FA369774,2023-12-12 15:28:57.000,2023-12-12 15:30:11.000,3.0,3,3,1,1.0,6,4,4,3.0,4
FN545893,2023-12-12 15:29:00.000,2023-12-12 15:29:37.000,3.0,5,3,1,1.0,5,5,4,5.0,4
FA872888,2023-12-12 15:31:48.000,2023-12-12 15:32:07.000,4.0,5,2,1,1.0,4,3,3,5.0,3
FA539933,2023-12-12 15:31:48.000,2023-12-12 15:32:24.000,4.0,6,2,1,1.0,5,4,4,6.0,3
FN545893,2023-12-12 15:39:00.000,2023-12-12 15:39:28.000,3.0,4,3,1,1.0,5,5,4,4.0,3
FA369774,2023-12-12 15:39:17.000,2023-12-12 15:40:18.000,3.0,3,3,1,1.0,6,4,4,3.0,4
FA872888,2023-12-12 15:41:45.000,2023-12-12 15:42:09.000,4.0,5,2,1,1.0,4,3,3,5.0,3
FA539933,2023-12-12 15:41:53.000,2023-12-12 15:42:32.000,5.0,6,2,1,1.0,4,5,3,5.0,3
FN545893,2023-12-12 15:48:59.000,2023-12-12 15:49:32.000,2.0,4,3,1,1.0,5,6,4,4.0,4
FA369774,2023-12-12 15:49:00.000,2023-12-12 15:50:00.000,3.0,3,3,2,1.0,6,4,5,2.0,4
FA872888,2023-12-12 15:51:47.000,2023-12-12 15:52:12.000,5.0,4,2,1,1.0,4,3,3,4.0,3
FA369774,2023-12-12 15:58:57.000,2023-12-12 15:59:57.000,2.0,2,3,2,1.0,6,4,5,2.0,4
FN545893,2023-12-12 15:59:01.000,2023-12-12 15:59:31.000,1.0,2,3,2,1.0,6,7,4,2.0,4
FA539933,2023-12-12 16:01:49.000,2023-12-12 16:02:31.000,5.0,6,2,1,1.0,4,4,4,5.0,3
FA872888,2023-12-12 16:02:04.000,2023-12-12 16:02:42.000,5.0,4,1,1,1.0,4,3,3,4.0,3
FA369774,2023-12-12 16:08:57.000,2023-12-12 16:10:04.000,2.0,2,3,2,1.0,7,4,5,1.0,4
FN545893,2023-12-12 16:09:04.000,2023-12-12 16:09:34.000,1.0,2,3,1,1.0,6,6,4,2.0,4
FA539933,2023-12-12 16:11:55.000,2023-12-12 16:12:41.000,4.0,6,2,1,1.0,6,5,4,6.0,3
FA872888,2023-12-12 16:12:02.000,2023-12-12 16:12:47.000,4.0,4,2,1,1.2,5,4,2,5.0,3
FN545893,2023-12-12 16:19:00.000,2023-12-12 16:19:34.000,1.0,2,3,2,1.0,7,7,3,2.0,4
FA369774,2023-12-12 16:19:04.000,2023-12-12 16:20:12.000,3.0,2,3,1,1.0,4,5,4,3.0,4
FA872888,2023-12-12 16:21:46.000,2023-12-12 16:22:10.000,4.0,5,2,1,1.2,4,3,3,5.0,3
FA539933,2023-12-12 16:21:49.000,2023-12-12 16:22:27.000,4.0,5,2,1,1.0,5,5,4,5.0,3
FH276183,2023-12-13 10:37:48.000,2023-12-13 10:59:39.000,4.0,4,2,1,1.0,4,4,4,5.0,4
MG451892,2023-12-13 10:41:23.000,2023-12-13 11:02:19.000,7.0,6,1,2,1.0,2,2,2,6.0,4
FA539933,2023-12-13 10:59:04.000,2023-12-13 10:59:45.000,4.0,5,2,1,1.0,4,3,4,5.0,4
FH276183,2023-12-13 11:08:57.000,2023-12-13 11:09:31.000,4.0,5,2,1,1.0,4,4,4,5.0,4
FA539933,2023-12-13 11:09:03.000,2023-12-13 11:09:37.000,4.0,5,2,1,1.0,5,4,4,5.0,4
MG451892,2023-12-13 11:11:46.000,2023-12-13 11:12:27.000,7.0,1,1,2,1.0,3,3,3,1.0,4
FH276183,2023-12-13 11:19:04.000,2023-12-13 11:19:50.000,4.0,5,2,1,1.0,3,4,4,5.0,4
FA539933,2023-12-13 11:20:28.000,2023-12-13 11:21:09.000,4.0,6,2,1,1.0,5,5,4,5.0,4
MG451892,2023-12-13 11:21:47.000,2023-12-13 11:22:15.000,7.0,1,1,2,1.0,2,2,2,1.0,4
FA539933,2023-12-13 11:28:57.000,2023-12-13 11:29:32.000,4.0,6,2,1,1.0,5,5,4,6.0,4
FH276183,2023-12-13 11:28:58.000,2023-12-13 11:29:32.000,4.0,5,2,1,1.0,3,4,4,5.0,4
MG451892,2023-12-13 11:32:00.000,2023-12-13 11:32:26.000,7.0,1,1,2,1.0,1,2,2,1.0,4
FA539933,2023-12-13 11:38:57.000,2023-12-13 11:39:31.000,4.0,6,2,1,1.0,5,5,5,6.0,4
FH276183,2023-12-13 11:39:03.000,2023-12-13 11:39:35.000,4.0,5,2,1,1.0,3,4,4,5.0,4
MG451892,2023-12-13 11:41:46.000,2023-12-13 11:42:39.000,6.0,3,1,1,1.0,5,3,4,4.0,4
FA539933,2023-12-13 11:48:59.000,2023-12-13 11:49:53.000,5.0,5,2,1,1.0,5,3,3,4.0,3
FH276183,2023-12-13 11:49:01.000,2023-12-13 11:49:50.000,4.0,5,2,1,1.0,3,3,4,6.0,4
MG451892,2023-12-13 11:51:45.000,2023-12-13 11:52:24.000,6.0,4,2,1,1.0,4,3,4,5.0,4
FH276183,2023-12-13 11:58:57.000,2023-12-13 11:59:31.000,4.0,5,2,1,1.0,3,4,4,5.0,4
FA539933,2023-12-13 11:59:00.000,2023-12-13 11:59:47.000,4.0,5,2,1,1.0,5,3,4,5.0,3
MG451892,2023-12-13 12:01:48.000,2023-12-13 12:02:15.000,5.0,5,2,1,1.0,5,4,4,5.0,4
FA539933,2023-12-13 12:08:55.000,2023-12-13 12:09:34.000,5.0,4,1,1,1.0,4,3,4,4.0,3
FH276183,2023-12-13 12:08:59.000,2023-12-13 12:09:32.000,4.0,6,2,1,1.0,4,4,4,6.0,4
MG451892,2023-12-13 12:11:48.000,2023-12-13 12:12:22.000,6.0,5,2,1,1.0,4,4,4,5.0,4
FH276183,2023-12-13 12:18:58.000,2023-12-13 12:19:32.000,4.0,6,2,1,1.0,4,4,4,6.0,4
FA539933,2023-12-13 12:19:06.000,2023-12-13 12:19:47.000,5.0,4,1,1,1.0,4,2,3,4.0,3
MG451892,2023-12-13 12:21:47.000,2023-12-13 12:22:16.000,6.0,3,1,1,1.0,2,2,6,3.0,4
FH276183,2023-12-13 12:33:59.000,2023-12-13 12:34:44.000,4.0,5,2,1,1.0,3,2,4,4.0,4
FA539933,2023-12-13 12:34:01.000,2023-12-13 12:34:59.000,5.0,4,1,1,1.7,5,2,5,4.0,3
MG451892,2023-12-13 12:36:47.000,2023-12-13 12:37:17.000,5.0,5,2,1,1.0,4,4,4,6.0,4
FH276183,2023-12-13 12:43:57.000,2023-12-13 12:44:34.000,4.0,5,2,1,1.0,2,2,4,5.0,4
FA539933,2023-12-13 12:43:59.000,2023-12-13 12:44:40.000,5.0,4,1,1,1.0,5,5,3,4.0,3
MG451892,2023-12-13 12:46:45.000,2023-12-13 12:47:22.000,6.0,5,2,1,1.0,4,3,4,6.0,4
FH276183,2023-12-13 12:53:57.000,2023-12-13 12:54:29.000,4.0,5,2,1,1.6,3,2,4,5.0,4
FA539933,2023-12-13 12:54:02.000,2023-12-13 12:54:51.000,5.0,3,1,1,1.0,3,3,2,3.0,3
MG451892,2023-12-13 12:56:47.000,2023-12-13 12:57:11.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FH276183,2023-12-13 13:03:59.000,2023-12-13 13:04:29.000,4.0,5,2,1,1.6,2,2,4,5.0,4
FA539933,2023-12-13 13:04:05.000,2023-12-13 13:04:48.000,5.0,3,1,1,1.0,2,2,1,3.0,3
MG451892,2023-12-13 13:06:46.000,2023-12-13 13:07:27.000,6.0,6,2,1,1.0,4,4,4,6.0,4
FH276183,2023-12-13 13:13:57.000,2023-12-13 13:14:36.000,4.0,5,2,1,1.6,3,3,4,5.0,4
FA539933,2023-12-13 13:14:02.000,2023-12-13 13:14:41.000,5.0,4,2,1,1.0,5,5,5,4.0,3
MG451892,2023-12-13 13:16:46.000,2023-12-13 13:17:27.000,6.0,5,1,1,1.0,3,3,4,4.0,4
FH276183,2023-12-13 13:24:00.000,2023-12-13 13:24:41.000,5.0,5,2,1,1.6,3,3,4,5.0,4
FA539933,2023-12-13 13:24:06.000,2023-12-13 13:24:52.000,4.0,5,2,1,1.0,5,5,3,5.0,3
MG451892,2023-12-13 13:26:45.000,2023-12-13 13:27:13.000,6.0,5,2,1,1.0,4,4,4,5.0,4
FH276183,2023-12-13 13:33:57.000,2023-12-13 13:34:35.000,5.0,3,1,1,1.6,2,3,4,4.0,3
FA539933,2023-12-13 13:34:00.000,2023-12-13 13:34:42.000,5.0,3,1,2,1.0,3,3,2,3.0,2
MG451892,2023-12-13 13:36:47.000,2023-12-13 13:37:12.000,4.0,5,2,1,1.0,3,3,3,5.0,4
FA539933,2023-12-13 13:43:57.000,2023-12-13 13:45:38.000,5.0,3,1,2,1.0,2,2,1,3.0,3
FH276183,2023-12-13 13:43:59.000,2023-12-13 13:45:40.000,6.0,3,1,1,1.6,2,2,4,4.0,3
MG451892,2023-12-13 13:46:46.000,2023-12-13 13:47:09.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FA539933,2023-12-13 13:53:58.000,2023-12-13 13:55:10.000,6.0,3,1,2,1.0,2,2,2,3.0,3
FH276183,2023-12-13 13:53:59.000,2023-12-13 13:54:32.000,6.0,3,1,2,1.6,2,2,4,3.0,3
MG451892,2023-12-13 13:56:46.000,2023-12-13 13:57:13.000,4.0,5,2,1,1.0,5,5,4,5.0,4
FA539933,2023-12-13 14:03:57.000,2023-12-13 14:04:40.000,5.0,4,1,1,1.0,2,3,2,3.0,2
FH276183,2023-12-13 14:03:58.000,2023-12-13 14:04:49.000,6.0,3,1,1,1.6,2,2,4,4.0,3
MG451892,2023-12-13 14:06:46.000,2023-12-13 14:07:07.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FA539933,2023-12-13 14:13:58.000,2023-12-13 14:15:33.000,5.0,3,1,1,1.0,3,2,2,3.0,3
FH276183,2023-12-13 14:14:00.000,2023-12-13 14:14:35.000,5.0,5,1,1,1.6,3,3,4,4.0,3
MG451892,2023-12-13 14:16:45.000,2023-12-13 14:17:20.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FH276183,2023-12-13 14:39:00.000,2023-12-13 14:39:46.000,6.0,3,1,1,1.6,2,2,4,3.0,3
FA539933,2023-12-13 14:39:21.000,2023-12-13 14:40:03.000,6.0,1,1,1,1.2,5,1,1,2.0,3
MG451892,2023-12-13 14:41:47.000,2023-12-13 14:42:08.000,4.0,5,2,1,1.0,5,4,4,5.0,4
FH276183,2023-12-13 14:48:59.000,2023-12-13 14:49:42.000,6.0,3,1,1,1.6,2,2,4,3.0,3
FA539933,2023-12-13 14:49:03.000,2023-12-13 14:49:45.000,6.0,2,1,2,1.0,2,1,3,1.0,2
MG451892,2023-12-13 14:51:46.000,2023-12-13 14:52:23.000,4.0,5,2,1,1.0,4,4,4,5.0,4
FH276183,2023-12-13 14:58:57.000,2023-12-13 14:59:35.000,5.0,3,1,1,1.0,2,2,4,3.0,3
FA539933,2023-12-13 14:58:57.000,2023-12-13 14:59:41.000,5.0,3,1,1,1.0,6,6,4,3.0,2
MG451892,2023-12-13 15:01:49.000,2023-12-13 15:02:13.000,4.0,5,2,1,1.0,4,4,4,5.0,4
FA539933,2023-12-13 15:08:56.000,2023-12-13 15:09:35.000,6.0,2,1,2,1.0,3,2,2,3.0,2
FH276183,2023-12-13 15:08:56.000,2023-12-13 15:09:32.000,6.0,4,1,1,1.0,2,2,4,3.0,2
MG451892,2023-12-13 15:11:45.000,2023-12-13 15:12:05.000,4.0,5,2,1,1.0,4,4,4,6.0,4
FH276183,2023-12-13 15:18:57.000,2023-12-13 15:19:28.000,5.0,4,1,1,1.0,2,2,4,4.0,2
FA539933,2023-12-13 15:19:06.000,2023-12-13 15:19:44.000,5.0,3,1,1,1.0,6,4,3,3.0,2
MG451892,2023-12-13 15:21:45.000,2023-12-13 15:22:09.000,4.0,5,2,1,1.0,5,4,4,5.0,4
FH276183,2023-12-13 15:28:58.000,2023-12-13 15:29:39.000,6.0,3,1,1,1.0,2,2,4,3.0,2
FA539933,2023-12-13 15:29:05.000,2023-12-13 15:29:58.000,7.0,1,1,2,1.0,1,1,2,1.0,2
MG451892,2023-12-13 15:31:47.000,2023-12-13 15:32:13.000,4.0,5,2,1,1.0,5,4,4,5.0,4
FH276183,2023-12-13 15:39:00.000,2023-12-13 15:39:35.000,6.0,4,1,1,1.0,2,2,4,3.0,2
FA539933,2023-12-13 15:39:19.000,2023-12-13 15:39:54.000,6.0,2,1,1,1.0,6,5,3,4.0,2
MG451892,2023-12-13 15:41:45.000,2023-12-13 15:42:10.000,3.0,4,3,1,1.0,5,5,4,4.0,4
FH276183,2023-12-13 15:48:56.000,2023-12-13 15:49:45.000,6.0,3,1,1,1.0,2,2,4,3.0,2
FA539933,2023-12-13 15:49:10.000,2023-12-13 15:50:09.000,7.0,1,1,2,1.0,2,3,2,2.0,1
MG451892,2023-12-13 15:51:57.000,2023-12-13 15:52:22.000,3.0,3,3,1,1.0,5,4,4,3.0,4
FH276183,2023-12-13 15:59:01.000,2023-12-13 15:59:44.000,6.0,1,1,2,1.0,2,1,4,2.0,1
FA539933,2023-12-13 15:59:06.000,2023-12-13 15:59:56.000,7.0,1,1,1,1.6,2,1,1,1.0,1
MG451892,2023-12-13 16:01:46.000,2023-12-13 16:02:11.000,3.0,3,3,1,1.0,5,4,4,4.0,4
FH276183,2023-12-13 16:09:01.000,2023-12-13 16:09:37.000,6.0,2,1,1,1.0,2,2,4,3.0,2
FA539933,2023-12-13 16:09:05.000,2023-12-13 16:09:44.000,6.0,1,1,2,1.0,2,1,1,2.0,1
MG451892,2023-12-13 16:11:47.000,2023-12-13 16:12:27.000,3.0,3,3,2,1.0,5,4,4,3.0,4
FH276183,2023-12-13 16:18:59.000,2023-12-13 16:19:28.000,6.0,3,1,1,1.0,2,2,4,3.0,2
FA539933,2023-12-13 16:18:59.000,2023-12-13 16:19:42.000,7.0,1,1,2,1.0,3,2,1,1.0,1
MG451892,2023-12-13 16:21:46.000,2023-12-13 16:22:13.000,2.0,2,3,2,1.0,6,5,4,3.0,4
MD189828,2023-12-14 10:33:52.000,2023-12-14 11:00:43.000,7.0,1,1,2,1.0,1,2,2,1.0,4
FA539933,2023-12-14 10:36:55.000,2023-12-14 11:02:49.000,5.0,5,2,1,1.0,5,5,4,6.0,4
FB986112,2023-12-14 10:40:08.000,2023-12-14 11:03:31.000,5.0,4,1,1,1.0,4,4,4,4.0,4
FH276183,2023-12-14 10:50:50.000,2023-12-14 10:59:31.000,6.0,4,1,1,1.0,2,2,6,3.0,4
FA539933,2023-12-14 11:02:51.000,2023-12-14 11:12:29.000,5.0,6,2,1,1.0,5,3,4,6.0,4
FH276183,2023-12-14 11:08:57.000,2023-12-14 11:09:25.000,6.0,4,1,1,1.0,2,2,5,3.0,4
MD189828,2023-12-14 11:09:07.000,2023-12-14 11:10:13.000,6.0,2,1,2,1.0,2,2,2,2.0,4
FB986112,2023-12-14 11:11:53.000,2023-12-14 11:13:12.000,5.0,4,1,1,1.0,4,4,4,4.0,4
FH276183,2023-12-14 11:18:55.000,2023-12-14 11:19:27.000,6.0,5,1,1,1.0,2,2,5,3.0,4
MD189828,2023-12-14 11:19:03.000,2023-12-14 11:19:53.000,6.0,2,1,1,1.0,2,2,2,2.0,4
MD189828,2023-12-14 11:20:00.000,2023-12-14 11:29:49.000,6.0,2,1,1,1.0,2,2,2,2.0,4
FB986112,2023-12-14 11:21:48.000,2023-12-14 11:23:07.000,5.0,3,1,1,1.0,3,3,4,4.0,3
FA539933,2023-12-14 11:21:49.000,2023-12-14 11:22:19.000,6.0,5,2,1,1.0,5,3,4,5.0,4
FH276183,2023-12-14 11:28:54.000,2023-12-14 11:29:21.000,6.0,3,1,1,1.0,2,2,5,3.0,4
MD189828,2023-12-14 11:29:51.000,2023-12-14 11:39:52.000,6.0,3,1,1,1.0,2,3,3,3.0,4
FB986112,2023-12-14 11:31:52.000,2023-12-14 11:33:05.000,5.0,4,1,1,1.0,4,4,4,4.0,3
FA539933,2023-12-14 11:31:53.000,2023-12-14 11:32:30.000,5.0,6,2,1,1.0,5,3,3,6.0,4
FH276183,2023-12-14 11:38:58.000,2023-12-14 11:39:28.000,5.0,5,2,1,1.0,3,3,5,4.0,4
MD189828,2023-12-14 11:39:54.000,2023-12-14 11:49:52.000,6.0,3,1,1,1.0,2,3,3,3.0,4
FB986112,2023-12-14 11:41:52.000,2023-12-14 11:43:06.000,4.0,4,2,1,1.0,4,4,4,4.0,4
FA539933,2023-12-14 11:42:11.000,2023-12-14 11:42:47.000,3.0,4,3,1,1.0,7,7,5,4.0,4
FH276183,2023-12-14 11:48:56.000,2023-12-14 11:49:25.000,4.0,5,2,1,1.0,3,3,5,4.0,4
MD189828,2023-12-14 11:49:59.000,2023-12-14 12:00:39.000,5.0,3,1,1,1.0,2,3,3,3.0,4
FA539933,2023-12-14 11:51:51.000,2023-12-14 11:52:21.000,3.0,5,3,1,1.0,6,5,5,5.0,4
FB986112,2023-12-14 11:51:59.000,2023-12-14 11:53:06.000,4.0,4,2,1,1.0,4,4,4,4.0,4
FH276183,2023-12-14 11:58:54.000,2023-12-14 11:59:28.000,4.0,5,2,1,1.0,3,3,5,4.0,4
MD189828,2023-12-14 12:00:41.000,2023-12-14 12:09:53.000,5.0,3,1,1,1.0,2,3,3,3.0,4
FA539933,2023-12-14 12:01:48.000,2023-12-14 12:02:17.000,4.0,6,2,1,1.0,6,5,5,5.0,4
FB986112,2023-12-14 12:01:59.000,2023-12-14 12:02:45.000,4.0,4,2,1,1.0,4,4,4,4.0,4
FH276183,2023-12-14 12:08:55.000,2023-12-14 12:09:28.000,4.0,5,2,1,1.0,3,3,5,4.0,4
MD189828,2023-12-14 12:09:55.000,2023-12-14 12:19:39.000,5.0,3,1,1,1.0,2,3,3,3.0,4
FA539933,2023-12-14 12:11:52.000,2023-12-14 12:12:35.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FB986112,2023-12-14 12:11:58.000,2023-12-14 12:12:58.000,4.0,4,2,1,1.0,4,4,4,4.0,4
FH276183,2023-12-14 12:18:58.000,2023-12-14 12:19:27.000,4.0,4,2,1,1.0,3,3,5,4.0,4
FB986112,2023-12-14 12:21:50.000,2023-12-14 12:23:02.000,5.0,4,1,1,1.0,3,3,4,4.0,4
FA539933,2023-12-14 12:22:03.000,2023-12-14 12:22:35.000,5.0,5,2,1,1.0,5,4,3,5.0,4
FH276183,2023-12-14 12:33:56.000,2023-12-14 12:34:32.000,4.0,5,2,1,1.0,3,3,5,5.0,4
MD189828,2023-12-14 12:34:37.000,2023-12-14 12:35:27.000,6.0,3,1,1,1.7,2,2,2,3.0,4
MD189828,2023-12-14 12:35:29.000,2023-12-14 12:45:03.000,5.0,4,1,1,1.0,2,3,3,3.0,4
FB986112,2023-12-14 12:36:48.000,2023-12-14 12:38:03.000,5.0,4,2,1,1.6,4,4,4,4.0,4
FA539933,2023-12-14 12:36:59.000,2023-12-14 12:37:30.000,4.0,6,2,1,1.0,7,5,6,4.0,4
FH276183,2023-12-14 12:43:55.000,2023-12-14 12:44:30.000,4.0,6,2,1,1.6,3,3,4,5.0,4
MD189828,2023-12-14 12:45:05.000,2023-12-14 12:55:06.000,5.0,4,1,1,1.0,2,4,3,3.0,4
FB986112,2023-12-14 12:46:49.000,2023-12-14 12:47:59.000,4.0,4,2,1,1.0,4,4,4,4.0,4
FA539933,2023-12-14 12:46:53.000,2023-12-14 12:47:29.000,3.0,5,2,1,1.0,7,6,7,5.0,4
FH276183,2023-12-14 12:53:56.000,2023-12-14 12:54:28.000,4.0,6,2,1,1.2,4,4,4,6.0,4
MD189828,2023-12-14 12:55:08.000,2023-12-14 13:04:46.000,5.0,4,1,1,1.0,2,4,4,4.0,3
FB986112,2023-12-14 12:56:50.000,2023-12-14 12:57:53.000,4.0,4,2,1,1.0,4,4,3,4.0,4
FA539933,2023-12-14 12:57:11.000,2023-12-14 12:57:41.000,3.0,5,2,1,1.0,6,6,5,5.0,4
FH276183,2023-12-14 13:03:55.000,2023-12-14 13:04:29.000,4.0,6,2,1,1.6,4,4,4,6.0,4
MD189828,2023-12-14 13:04:47.000,2023-12-14 13:14:50.000,5.0,4,1,1,1.0,2,4,4,4.0,3
FB986112,2023-12-14 13:06:48.000,2023-12-14 13:07:52.000,4.0,4,2,1,1.0,4,4,4,4.0,4
FA539933,2023-12-14 13:07:44.000,2023-12-14 13:17:38.000,5.0,5,2,1,1.0,4,4,4,5.0,4
FH276183,2023-12-14 13:13:56.000,2023-12-14 13:14:30.000,4.0,6,2,1,1.6,2,3,4,5.0,4
MD189828,2023-12-14 13:14:51.000,2023-12-14 13:24:52.000,5.0,4,1,1,1.0,2,3,3,4.0,3
FB986112,2023-12-14 13:16:59.000,2023-12-14 13:17:57.000,5.0,4,2,1,1.0,4,4,4,4.0,4
FH276183,2023-12-14 13:23:57.000,2023-12-14 13:24:29.000,5.0,4,1,1,1.6,2,3,4,4.0,4
MD189828,2023-12-14 13:24:54.000,2023-12-14 13:34:36.000,4.0,4,1,1,1.0,2,4,4,4.0,3
FB986112,2023-12-14 13:26:52.000,2023-12-14 13:28:15.000,5.0,4,1,1,1.0,3,3,4,4.0,3
FA539933,2023-12-14 13:26:55.000,2023-12-14 13:27:29.000,4.0,5,2,1,1.0,4,4,4,6.0,4
FH276183,2023-12-14 13:33:55.000,2023-12-14 13:34:26.000,4.0,6,2,1,1.6,5,4,4,6.0,4
MD189828,2023-12-14 13:34:37.000,2023-12-14 13:45:00.000,4.0,5,2,1,1.0,4,4,3,4.0,3
FB986112,2023-12-14 13:36:49.000,2023-12-14 13:38:09.000,4.0,4,2,1,1.0,3,4,4,4.0,4
FA539933,2023-12-14 13:36:51.000,2023-12-14 13:37:21.000,3.0,5,2,1,1.0,6,6,4,5.0,4
FH276183,2023-12-14 13:43:56.000,2023-12-14 13:44:21.000,4.0,6,2,1,1.6,4,4,4,6.0,3
MD189828,2023-12-14 13:45:04.000,2023-12-14 13:54:58.000,3.0,5,2,1,1.0,5,4,4,5.0,3
FB986112,2023-12-14 13:46:48.000,2023-12-14 13:48:18.000,4.0,4,2,1,1.0,3,3,3,4.0,3
FA539933,2023-12-14 13:46:49.000,2023-12-14 13:47:27.000,3.0,3,3,1,1.0,7,6,5,3.0,4
FH276183,2023-12-14 13:54:07.000,2023-12-14 13:54:40.000,3.0,4,3,1,1.6,3,3,4,4.0,3
MD189828,2023-12-14 13:55:00.000,2023-12-14 14:04:50.000,4.0,5,2,1,1.0,4,4,4,5.0,3
FB986112,2023-12-14 13:56:55.000,2023-12-14 13:58:24.000,3.0,3,3,1,1.0,4,3,4,4.0,4
FA539933,2023-12-14 13:57:00.000,2023-12-14 13:57:33.000,4.0,5,2,1,1.0,5,5,4,6.0,4
FH276183,2023-12-14 14:03:58.000,2023-12-14 14:04:28.000,4.0,6,2,1,1.0,2,3,4,5.0,3
MD189828,2023-12-14 14:04:53.000,2023-12-14 14:15:03.000,4.0,5,2,1,1.0,2,5,4,5.0,3
FB986112,2023-12-14 14:06:49.000,2023-12-14 14:07:57.000,4.0,3,3,1,1.0,3,3,3,3.0,3
FA539933,2023-12-14 14:07:26.000,2023-12-14 14:07:56.000,3.0,5,2,1,1.0,4,4,4,6.0,4
FH276183,2023-12-14 14:13:56.000,2023-12-14 14:14:25.000,4.0,6,2,1,1.0,4,4,4,6.0,3
MD189828,2023-12-14 14:15:04.000,2023-12-14 14:40:17.000,3.0,5,2,1,1.0,4,5,4,5.0,3
FA539933,2023-12-14 14:16:46.000,2023-12-14 14:17:27.000,4.0,6,2,1,1.0,6,5,4,6.0,4
FB986112,2023-12-14 14:16:54.000,2023-12-14 14:17:59.000,4.0,4,2,1,1.0,4,3,4,4.0,3
FA539933,2023-12-14 14:35:25.000,2023-12-14 14:43:19.000,4.0,6,2,1,1.0,7,5,3,5.0,4
FH276183,2023-12-14 14:38:56.000,2023-12-14 14:39:27.000,3.0,3,3,1,2.0,5,5,4,3.0,3
MD189828,2023-12-14 14:40:18.000,2023-12-14 14:50:16.000,3.0,5,2,1,1.0,2,5,4,5.0,3
FB986112,2023-12-14 14:41:56.000,2023-12-14 14:43:28.000,4.0,4,3,1,1.0,3,4,4,3.0,4
FH276183,2023-12-14 14:48:56.000,2023-12-14 14:49:22.000,3.0,3,3,1,1.0,5,5,4,3.0,3
MD189828,2023-12-14 14:50:18.000,2023-12-14 14:59:59.000,3.0,5,2,1,1.0,2,5,4,5.0,3
FA539933,2023-12-14 14:51:46.000,2023-12-14 14:52:32.000,3.0,6,2,1,1.0,5,5,4,6.0,4
FB986112,2023-12-14 14:51:53.000,2023-12-14 14:53:09.000,3.0,3,3,1,1.0,3,4,4,3.0,4
FH276183,2023-12-14 14:58:55.000,2023-12-14 14:59:27.000,3.0,3,3,1,1.0,5,6,4,3.0,3
MD189828,2023-12-14 15:00:00.000,2023-12-14 15:10:05.000,3.0,4,2,1,1.0,5,5,3,4.0,3
FA539933,2023-12-14 15:01:46.000,2023-12-14 15:02:20.000,4.0,6,2,1,1.0,5,5,4,6.0,4
FB986112,2023-12-14 15:01:52.000,2023-12-14 15:03:22.000,3.0,3,3,1,1.0,4,4,4,3.0,4
FH276183,2023-12-14 15:08:56.000,2023-12-14 15:09:24.000,3.0,3,3,1,1.0,4,5,4,4.0,3
MD189828,2023-12-14 15:10:07.000,2023-12-14 15:19:50.000,3.0,5,3,1,1.0,5,5,3,4.0,3
FA539933,2023-12-14 15:11:48.000,2023-12-14 15:12:17.000,3.0,6,2,1,1.0,5,5,4,6.0,4
FB986112,2023-12-14 15:11:50.000,2023-12-14 15:12:50.000,4.0,4,3,1,1.0,4,4,4,4.0,4
FH276183,2023-12-14 15:18:56.000,2023-12-14 15:19:32.000,4.0,6,2,1,1.0,3,3,4,5.0,3
MD189828,2023-12-14 15:19:51.000,2023-12-14 15:29:53.000,4.0,5,2,1,1.0,5,5,4,5.0,3
FA539933,2023-12-14 15:21:45.000,2023-12-14 15:22:24.000,3.0,6,2,1,1.0,5,5,4,6.0,4
FB986112,2023-12-14 15:21:53.000,2023-12-14 15:22:50.000,4.0,4,3,1,1.0,4,4,4,4.0,4
FH276183,2023-12-14 15:29:04.000,2023-12-14 15:29:35.000,4.0,4,2,1,1.0,4,4,4,6.0,3
FA539933,2023-12-14 15:31:48.000,2023-12-14 15:32:22.000,3.0,6,2,1,1.0,4,4,5,6.0,4
FB986112,2023-12-14 15:31:53.000,2023-12-14 15:33:17.000,3.0,4,3,1,1.0,5,4,4,4.0,4
MD189828,2023-12-14 15:29:55.000,2023-12-14 15:40:12.000,4.0,5,2,1,1.0,4,4,4,4.0,3
FH276183,2023-12-14 15:38:55.000,2023-12-14 15:39:28.000,3.0,3,3,1,1.0,4,5,4,3.0,3
MD189828,2023-12-14 15:40:13.000,2023-12-14 15:50:01.000,3.0,4,3,1,1.0,5,5,4,4.0,3
